id;component;action;target;objectid;edulevel;contextid;contextlevel;contextinstanceid;userid;courseid;anonymous;timecreated
167327;assignsubmission_file;created;submission;82209;2;82419;70;51453;15772;675;0;1428517586
167389;assignsubmission_file;created;submission;82211;2;82462;70;51496;15772;675;0;1428519060
167413;mod_forum;created;post;16811;2;75901;70;46153;3338;476;0;1428519352
167470;assignsubmission_file;created;submission;82215;2;81122;70;50156;15996;52;0;1428520652
167475;mod_forum;created;post;16812;2;75901;70;46153;11667;476;0;1428520729
167619;assignsubmission_file;created;submission;82220;2;82506;70;51540;15904;675;0;1428524014
167722;assignsubmission_file;created;submission;82221;2;82462;70;51496;15904;675;0;1428526251
167730;assignsubmission_file;created;submission;82222;2;82502;70;51536;15152;675;0;1428526663
167755;assignsubmission_file;created;submission;82223;2;82461;70;51495;16178;675;0;1428527165
167763;assignsubmission_file;created;submission;82224;2;82498;70;51532;15904;675;0;1428527510
167802;assignsubmission_file;created;submission;82225;2;82432;70;51466;16112;675;0;1428528981
167805;assignsubmission_file;created;submission;82226;2;82496;70;51530;16112;675;0;1428529059
167808;assignsubmission_file;created;submission;82227;2;82497;70;51531;16112;675;0;1428529148
167811;assignsubmission_file;created;submission;82228;2;82505;70;51539;16112;675;0;1428529233
167814;assignsubmission_file;created;submission;82229;2;82506;70;51540;16112;675;0;1428529292
167819;assignsubmission_file;created;submission;82230;2;82502;70;51536;16112;675;0;1428529435
167824;assignsubmission_file;created;submission;82231;2;82462;70;51496;16112;675;0;1428529994
167827;assignsubmission_file;created;submission;82232;2;82459;70;51493;16112;675;0;1428530021
167841;assignsubmission_file;created;submission;82233;2;82498;70;51532;16112;675;0;1428530379
168412;assignsubmission_file;created;submission;82253;2;81817;70;50851;16049;604;0;1428565376
170392;assignsubmission_file;created;submission;82303;2;82498;70;51532;16119;675;0;1428597346
170403;assignsubmission_file;created;submission;82304;2;81122;70;50156;16119;52;0;1428597721
170426;assignsubmission_file;created;submission;82305;2;81829;70;50863;15612;604;0;1428598422
170503;mod_forum;created;discussion;7582;2;75901;70;46153;12000;476;0;1428601480
170643;assignsubmission_file;created;submission;82307;2;81122;70;50156;14761;52;0;1428606024
170685;assignsubmission_file;created;submission;82308;2;81122;70;50156;15215;52;0;1428607235
170694;assignsubmission_file;created;submission;82309;2;81122;70;50156;16132;52;0;1428607453
170730;assignsubmission_file;created;submission;82310;2;81807;70;50841;16049;604;0;1428608689
170808;assignsubmission_file;created;submission;82311;2;81122;70;50156;14546;52;0;1428611878
170964;assignsubmission_file;created;submission;82312;2;111775;70;70966;14886;1148;0;1428628059
171017;assignsubmission_file;created;submission;82313;2;81813;70;50847;15393;604;0;1428646030
171022;assignsubmission_file;created;submission;82314;2;81817;70;50851;15393;604;0;1428646100
171060;assignsubmission_file;created;submission;82316;2;81122;70;50156;16123;52;0;1428647181
171243;assignsubmission_file;created;submission;82317;2;82053;70;51087;16134;52;0;1428655160
171282;assignsubmission_file;created;submission;82318;2;81122;70;50156;16134;52;0;1428656339
171597;assignsubmission_file;created;submission;82327;2;81089;70;50123;15077;52;0;1428666328
171608;assignsubmission_file;created;submission;82328;2;81122;70;50156;14848;52;0;1428666426
171652;mod_forum;created;discussion;7584;2;75901;70;46153;11270;476;0;1428667863
171718;assignsubmission_file;created;submission;82331;2;82053;70;51087;12808;52;0;1428670555
171740;mod_forum;created;post;16827;2;75901;70;46153;8899;476;0;1428672065
171745;mod_forum;created;post;16828;2;75901;70;46153;11667;476;0;1428672279
171788;assignsubmission_file;created;submission;82336;2;82053;70;51087;14665;52;0;1428673633
171795;mod_forum;created;post;16829;2;75901;70;46153;8899;476;0;1428673746
171807;assignsubmission_file;created;submission;82337;2;81122;70;50156;14665;52;0;1428673811
171826;assignsubmission_file;created;submission;82339;2;82053;70;51087;15077;52;0;1428675010
171946;mod_forum;created;discussion;7585;2;75901;70;46153;8899;476;0;1428680135
171991;assignsubmission_file;created;submission;82342;2;81122;70;50156;16028;52;0;1428682777
172239;assignsubmission_file;created;submission;82348;2;81122;70;50156;16095;52;0;1428703288
172537;mod_forum;searched;course;NULL;2;47049;50;476;11265;476;0;1428750244
172541;assignsubmission_file;created;submission;82359;2;81807;70;50841;15393;604;0;1428750321
172865;assignsubmission_file;created;submission;82364;2;82053;70;51087;14818;52;0;1428767471
172937;assignsubmission_file;created;submission;82368;2;81122;70;50156;15295;52;0;1428771958
172945;assignsubmission_file;created;submission;82369;2;81122;70;50156;16120;52;0;1428772258
172953;assignsubmission_file;created;submission;82370;2;81122;70;50156;15115;52;0;1428772424
173127;assignsubmission_file;created;submission;82373;2;81817;70;50851;15514;604;0;1428778153
173239;assignsubmission_file;created;submission;82374;2;81122;70;50156;14853;52;0;1428784718
173244;assignsubmission_file;created;submission;82375;2;82053;70;51087;16121;52;0;1428784948
173391;assignsubmission_file;created;submission;82382;2;81122;70;50156;15655;52;0;1428820322
173509;assignsubmission_file;created;submission;82386;2;81122;70;50156;16125;52;0;1428828215
173616;assignsubmission_file;created;submission;82387;2;81813;70;50847;16050;604;0;1428830941
173628;assignsubmission_file;created;submission;82388;2;81122;70;50156;16118;52;0;1428831049
173634;assignsubmission_file;created;submission;82389;2;82053;70;51087;16118;52;0;1428831249
173682;assignsubmission_file;created;submission;82390;2;81817;70;50851;16050;604;0;1428832245
173763;assignsubmission_file;created;submission;82393;2;81829;70;50863;16050;604;0;1428833340
173782;assignsubmission_file;created;submission;82394;2;82053;70;51087;16131;52;0;1428834124
173808;assignsubmission_file;created;submission;82396;2;82053;70;51087;15188;52;0;1428835339
173835;assignsubmission_file;created;submission;82397;2;81829;70;50863;15768;604;0;1428835914
173861;assignsubmission_file;created;submission;82399;2;81122;70;50156;16086;52;0;1428836569
173863;assignsubmission_file;created;submission;82400;2;82053;70;51087;16086;52;0;1428836575
173951;assignsubmission_file;created;submission;82402;2;82053;70;51087;15167;52;0;1428837265
173968;assignsubmission_file;created;submission;82403;2;81122;70;50156;15167;52;0;1428837371
174073;assignsubmission_file;created;submission;82407;2;82053;70;51087;16125;52;0;1428839118
174090;assignsubmission_file;created;submission;82408;2;81122;70;50156;15188;52;0;1428839369
174109;assignsubmission_file;created;submission;82409;2;82053;70;51087;16126;52;0;1428839921
174124;assignsubmission_file;created;submission;82411;2;81122;70;50156;15557;52;0;1428840283
174142;assignsubmission_file;created;submission;82412;2;81122;70;50156;15560;52;0;1428841082
174148;assignsubmission_file;created;submission;82413;2;81122;70;50156;16151;52;0;1428841153
174200;assignsubmission_file;created;submission;82415;2;81122;70;50156;16121;52;0;1428843109
174248;assignsubmission_file;created;submission;82418;2;81122;70;50156;15326;52;0;1428844461
174333;assignsubmission_file;created;submission;82425;2;82053;70;51087;16130;52;0;1428848141
174432;assignsubmission_file;created;submission;82427;2;81122;70;50156;16130;52;0;1428850609
174465;assignsubmission_file;created;submission;82429;2;81122;70;50156;16220;52;0;1428852363
174693;assignsubmission_file;created;submission;82437;2;82052;70;51086;16137;52;0;1428859099
174788;assignsubmission_file;created;submission;82440;2;81122;70;50156;15515;52;0;1428861041
174801;assignsubmission_file;created;submission;82441;2;81122;70;50156;14758;52;0;1428861378
174870;assignsubmission_file;created;submission;82446;2;82053;70;51087;13434;52;0;1428863644
174876;assignsubmission_file;created;submission;82447;2;82053;70;51087;16133;52;0;1428863865
174878;assignsubmission_file;created;submission;82448;2;81122;70;50156;16133;52;0;1428863905
174959;assignsubmission_file;created;submission;82449;2;82053;70;51087;14824;52;0;1428865928
175040;mod_forum;created;discussion;7590;2;47147;70;29012;11709;476;0;1428867408
175086;assignsubmission_file;created;submission;82451;2;81122;70;50156;15776;52;0;1428868317
175169;mod_forum;created;discussion;7591;2;47146;70;29011;12000;476;0;1428871027
175230;assignsubmission_file;created;submission;82452;2;81122;70;50156;14809;52;0;1428872330
175280;assignsubmission_file;created;submission;82455;2;82053;70;51087;16124;52;0;1428873910
175308;assignsubmission_file;created;submission;82457;2;81122;70;50156;14532;52;0;1428875285
175317;assignsubmission_file;created;submission;82458;2;82053;70;51087;14532;52;0;1428875422
175350;assignsubmission_file;created;submission;82460;2;81122;70;50156;14129;52;0;1428877001
175373;assignsubmission_file;created;submission;82461;2;81122;70;50156;12808;52;0;1428878136
176231;assignsubmission_file;created;submission;82469;2;81089;70;50123;16129;52;0;1428912220
176256;assignsubmission_file;created;submission;82470;2;82052;70;51086;16129;52;0;1428912467
176275;assignsubmission_file;created;submission;82471;2;81141;70;50175;16129;52;0;1428912634
176333;assignsubmission_file;created;submission;82473;2;81116;70;50150;16086;52;0;1428912990
176378;assignsubmission_file;created;submission;82475;2;81116;70;50150;14880;52;0;1428913477
176400;assignsubmission_file;created;submission;82476;2;81116;70;50150;16124;52;0;1428913588
176465;assignsubmission_file;created;submission;82478;2;81116;70;50150;16123;52;0;1428914069
176467;assignsubmission_file;created;submission;82479;2;81116;70;50150;14908;52;0;1428914070
176469;assignsubmission_file;created;submission;82480;2;81116;70;50150;15655;52;0;1428914078
176471;assignsubmission_file;created;submission;82481;2;81116;70;50150;16122;52;0;1428914081
176479;assignsubmission_file;created;submission;82482;2;81116;70;50150;16121;52;0;1428914099
176488;assignsubmission_file;created;submission;82483;2;81116;70;50150;15295;52;0;1428914127
176490;assignsubmission_file;created;submission;82484;2;81116;70;50150;16120;52;0;1428914132
176508;assignsubmission_file;created;submission;82485;2;81116;70;50150;16118;52;0;1428914192
176519;assignsubmission_file;created;submission;82486;2;81116;70;50150;16116;52;0;1428914238
176598;assignsubmission_file;created;submission;82487;2;82053;70;51087;14913;52;0;1428915056
177107;assignsubmission_file;created;submission;82489;2;81813;70;50847;15770;604;0;1428918155
177110;assignsubmission_file;created;submission;82490;2;81122;70;50156;14643;52;0;1428918165
177167;assignsubmission_file;created;submission;82491;2;81116;70;50150;15077;52;0;1428920122
177172;assignsubmission_file;created;submission;82492;2;81116;70;50150;15557;52;0;1428920163
177175;assignsubmission_file;created;submission;82493;2;81116;70;50150;14580;52;0;1428920204
177178;assignsubmission_file;created;submission;82494;2;81116;70;50150;14643;52;0;1428920215
177183;assignsubmission_file;created;submission;82495;2;81116;70;50150;14532;52;0;1428920250
177188;assignsubmission_file;created;submission;82496;2;81116;70;50150;14761;52;0;1428920260
177191;assignsubmission_file;created;submission;82497;2;81116;70;50150;16117;52;0;1428920275
177194;assignsubmission_file;created;submission;82498;2;81122;70;50156;15209;52;0;1428920286
177196;assignsubmission_file;created;submission;82499;2;81116;70;50150;14843;52;0;1428920290
177200;assignsubmission_file;created;submission;82500;2;81116;70;50150;16126;52;0;1428920297
177207;assignsubmission_file;created;submission;82501;2;81116;70;50150;16127;52;0;1428920307
177211;assignsubmission_file;created;submission;82502;2;81116;70;50150;15188;52;0;1428920318
177220;assignsubmission_file;created;submission;82503;2;81116;70;50150;14129;52;0;1428920387
177225;assignsubmission_file;created;submission;82504;2;81116;70;50150;16220;52;0;1428920424
177230;assignsubmission_file;created;submission;82505;2;81116;70;50150;15515;52;0;1428920500
177276;assignsubmission_file;created;submission;82507;2;81123;70;50157;16148;52;0;1428922354
177768;assignsubmission_file;created;submission;82566;2;111711;70;70902;13048;1148;0;1428936509
177845;assignsubmission_file;created;submission;82571;2;114399;70;72695;14596;1148;0;1428938524
177937;mod_forum;created;discussion;7599;2;47146;70;29011;11265;476;0;1428940000
177948;assignsubmission_file;created;submission;82575;2;82053;70;51087;16138;52;0;1428940161
177985;assignsubmission_file;created;submission;82577;2;81807;70;50841;15514;604;0;1428940362
178007;assignsubmission_file;created;submission;82579;2;81817;70;50851;15244;604;0;1428940718
178094;assignsubmission_file;created;submission;82582;2;81807;70;50841;15244;604;0;1428943166
178121;assignsubmission_file;created;submission;82585;2;81122;70;50156;16138;52;0;1428943557
178226;assignsubmission_file;created;submission;82587;2;81116;70;50150;15560;52;0;1428945182
178276;assignsubmission_file;created;submission;82588;2;81122;70;50156;16154;52;0;1428946294
178279;assignsubmission_file;created;submission;82589;2;82053;70;51087;16150;52;0;1428946342
178303;assignsubmission_file;created;submission;82591;2;81122;70;50156;16150;52;0;1428946939
178326;assignsubmission_file;created;submission;82593;2;81980;70;51014;14185;52;0;1428947286
178381;assignsubmission_file;created;submission;82594;2;81116;70;50150;16138;52;0;1428948349
178396;assignsubmission_file;created;submission;82597;2;82053;70;51087;16153;52;0;1428948633
178409;assignsubmission_file;created;submission;82598;2;81122;70;50156;16153;52;0;1428948888
178416;assignsubmission_file;created;submission;82599;2;81116;70;50150;15996;52;0;1428948922
178441;assignsubmission_file;created;submission;82600;2;82053;70;51087;15152;52;0;1428949457
178445;assignsubmission_file;created;submission;82601;2;81116;70;50150;14848;52;0;1428949468
178498;assignsubmission_file;created;submission;82604;2;111711;70;70902;14652;1148;0;1428950624
178533;assignsubmission_file;created;submission;82605;2;81122;70;50156;15725;52;0;1428951094
178613;assignsubmission_file;created;submission;82607;2;81122;70;50156;16037;52;0;1428952915
178622;assignsubmission_file;created;submission;82608;2;81122;70;50156;16149;52;0;1428952974
178625;assignsubmission_file;created;submission;82609;2;81122;70;50156;16152;52;0;1428952979
178645;assignsubmission_file;created;submission;82610;2;82053;70;51087;16037;52;0;1428953274
178702;assignsubmission_file;created;submission;82614;2;81122;70;50156;15713;52;0;1428954329
179069;mod_forum;created;discussion;7600;2;47147;70;29012;8899;476;0;1428961775
179083;assignsubmission_file;created;submission;82624;2;81122;70;50156;16124;52;0;1428962767
179107;assignsubmission_file;created;submission;82626;2;81122;70;50156;15152;52;0;1428963523
179126;assignsubmission_file;created;submission;82627;2;81122;70;50156;13434;52;0;1428964743
179760;assignsubmission_file;created;submission;82649;2;81122;70;50156;16116;52;0;1428998828
179857;assignsubmission_file;created;submission;82650;2;81116;70;50150;14818;52;0;1429000041
179859;assignsubmission_file;created;submission;82651;2;81116;70;50150;16153;52;0;1429000050
179863;assignsubmission_file;created;submission;82652;2;81116;70;50150;16152;52;0;1429000077
179889;assignsubmission_file;created;submission;82653;2;81116;70;50150;15713;52;0;1429000252
179896;assignsubmission_file;created;submission;82654;2;81116;70;50150;15313;52;0;1429000330
179899;assignsubmission_file;created;submission;82655;2;81116;70;50150;16151;52;0;1429000343
179901;assignsubmission_file;created;submission;82656;2;81116;70;50150;16154;52;0;1429000345
179903;assignsubmission_file;created;submission;82657;2;81122;70;50156;14759;52;0;1429000345
179915;assignsubmission_file;created;submission;82658;2;81116;70;50150;16149;52;0;1429000465
179920;assignsubmission_file;created;submission;82659;2;81117;70;50151;16148;52;0;1429000522
179927;assignsubmission_file;created;submission;82660;2;81116;70;50150;15152;52;0;1429000730
179934;assignsubmission_file;created;submission;82661;2;81116;70;50150;16047;52;0;1429000924
180077;assignsubmission_file;created;submission;82671;2;82052;70;51086;15313;52;0;1429006044
180088;assignsubmission_file;created;submission;82673;2;81141;70;50175;15313;52;0;1429006128
180094;assignsubmission_file;created;submission;82674;2;82053;70;51087;15313;52;0;1429006193
180487;assignsubmission_file;created;submission;82711;2;81817;70;50851;15716;604;0;1429015266
180528;assignsubmission_file;created;submission;82712;2;81807;70;50841;15716;604;0;1429015829
180581;assignsubmission_file;created;submission;82714;2;81813;70;50847;15716;604;0;1429016361
180602;assignsubmission_file;created;submission;82717;2;81829;70;50863;15716;604;0;1429016745
180795;assignsubmission_file;created;submission;82727;2;81829;70;50863;15393;604;0;1429021479
180823;assignsubmission_file;created;submission;82728;2;81116;70;50150;16132;52;0;1429022626
180834;assignsubmission_file;created;submission;82729;2;81813;70;50847;15514;604;0;1429022942
180875;assignsubmission_file;created;submission;82731;2;81116;70;50150;15317;52;0;1429023702
180953;assignsubmission_file;created;submission;82732;2;81122;70;50156;16127;52;0;1429024718
180965;mod_forum;created;discussion;7607;2;47144;70;29009;10992;476;0;1429025002
181034;assignsubmission_file;created;submission;82738;2;81122;70;50156;15198;52;0;1429026520
181062;assignsubmission_file;created;submission;82739;2;81141;70;50175;16137;52;0;1429026861
181207;assignsubmission_file;created;submission;82746;2;81116;70;50150;14546;52;0;1429031054
181214;assignsubmission_file;created;submission;82747;2;81122;70;50156;16137;52;0;1429031123
181251;assignsubmission_file;created;submission;82751;2;81813;70;50847;15244;604;0;1429032307
181285;assignsubmission_file;created;submission;82752;2;81817;70;50851;15770;604;0;1429032799
181330;assignsubmission_file;created;submission;82758;2;81829;70;50863;15244;604;0;1429034192
181402;assignsubmission_file;created;submission;82766;2;114400;70;72696;14596;1148;0;1429036906
181444;assignsubmission_file;created;submission;82768;2;81829;70;50863;15961;604;0;1429037722
181532;assignsubmission_file;created;submission;82777;2;81122;70;50156;16232;52;0;1429040506
181566;assignsubmission_file;created;submission;82781;2;81116;70;50150;15209;52;0;1429041739
181584;assignsubmission_file;created;submission;82782;2;81089;70;50123;16025;52;0;1429042142
181872;assignsubmission_file;created;submission;82792;2;81116;70;50150;16137;52;0;1429081963
182064;assignsubmission_file;created;submission;82797;2;81807;70;50841;16091;604;0;1429089070
182085;assignsubmission_file;created;submission;82798;2;81813;70;50847;16091;604;0;1429089138
182100;assignsubmission_file;created;submission;82799;2;81817;70;50851;16091;604;0;1429089214
182116;assignsubmission_file;created;submission;82800;2;81829;70;50863;16091;604;0;1429089309
182229;assignsubmission_file;created;submission;82801;2;81122;70;50156;13686;52;0;1429090936
182329;assignsubmission_file;created;submission;82804;2;81116;70;50150;15229;52;0;1429093797
182415;assignsubmission_file;created;submission;82805;2;81829;70;50863;15514;604;0;1429096024
182418;assignsubmission_file;created;submission;82806;2;81116;70;50150;15772;52;0;1429096043
182561;assignsubmission_file;created;submission;82807;2;81752;70;50786;15907;604;0;1429096745
182629;assignsubmission_file;created;submission;82810;2;81141;70;50175;16040;52;0;1429097553
182652;assignsubmission_file;created;submission;82813;2;81141;70;50175;15264;52;0;1429097702
182657;assignsubmission_file;created;submission;82814;2;81122;70;50156;13768;52;0;1429097757
182681;assignsubmission_file;created;submission;82815;2;81122;70;50156;16181;52;0;1429098108
182690;assignsubmission_file;created;submission;82816;2;114420;70;72707;14837;52;0;1429098188
182713;assignsubmission_file;created;submission;82817;2;81122;70;50156;15314;52;0;1429098291
182739;assignsubmission_file;created;submission;82818;2;81780;70;50814;15907;604;0;1429098616
182768;assignsubmission_file;created;submission;82819;2;81122;70;50156;14932;52;0;1429098960
182773;assignsubmission_file;created;submission;82820;2;81089;70;50123;16044;52;0;1429098984
182784;assignsubmission_file;created;submission;82822;2;81122;70;50156;15227;52;0;1429099184
182788;assignsubmission_file;created;submission;82823;2;81122;70;50156;16041;52;0;1429099209
182816;assignsubmission_file;created;submission;82824;2;82052;70;51086;14567;52;0;1429099694
182821;assignsubmission_file;created;submission;82825;2;81122;70;50156;14837;52;0;1429099745
182826;assignsubmission_file;created;submission;82826;2;114420;70;72707;13768;52;0;1429099906
182844;assignsubmission_file;created;submission;82830;2;114420;70;72707;15753;52;0;1429100480
182853;assignsubmission_file;created;submission;82832;2;114420;70;72707;14567;52;0;1429100614
182965;assignsubmission_file;created;submission;82833;2;81122;70;50156;15772;52;0;1429103312
183072;assignsubmission_file;created;submission;82835;2;81807;70;50841;15907;604;0;1429105167
183185;mod_forum;created;discussion;7611;2;47144;70;29009;11682;476;0;1429109024
183239;assignsubmission_file;created;submission;82836;2;82052;70;51086;11196;52;0;1429110717
183245;assignsubmission_file;created;submission;82837;2;81817;70;50851;15907;604;0;1429110970
183296;assignsubmission_file;created;submission;82840;2;81122;70;50156;14818;52;0;1429112668
183321;mod_forum;created;discussion;7612;2;47144;70;29009;11270;476;0;1429113552
183333;assignsubmission_file;created;submission;82841;2;81829;70;50863;16185;604;0;1429113738
183337;assignsubmission_file;created;submission;82842;2;81807;70;50841;16185;604;0;1429113886
183342;assignsubmission_file;created;submission;82843;2;81780;70;50814;16185;604;0;1429114017
183594;assignsubmission_file;created;submission;82848;2;81829;70;50863;15770;604;0;1429119289
183635;assignsubmission_file;created;submission;82849;2;81813;70;50847;15792;604;0;1429120524
183641;assignsubmission_file;created;submission;82850;2;81829;70;50863;15792;604;0;1429120606
183721;assignsubmission_file;created;submission;82851;2;81817;70;50851;15792;604;0;1429123495
183745;assignsubmission_file;created;submission;82852;2;81807;70;50841;15727;604;0;1429124455
183755;assignsubmission_file;created;submission;82853;2;81718;70;50752;15633;604;0;1429124552
183792;assignsubmission_file;created;submission;82854;2;81813;70;50847;15921;604;0;1429125261
183810;assignsubmission_file;created;submission;82856;2;81817;70;50851;15727;604;0;1429125709
183841;assignsubmission_file;created;submission;82857;2;81726;70;50760;15633;604;0;1429126751
183862;assignsubmission_file;created;submission;82858;2;81116;70;50150;14853;52;0;1429127318
183869;assignsubmission_file;created;submission;82860;2;81829;70;50863;15921;604;0;1429127549
183934;assignsubmission_file;created;submission;82862;2;81813;70;50847;15727;604;0;1429128917
183938;assignsubmission_file;created;submission;82863;2;81829;70;50863;15727;604;0;1429128942
183965;assignsubmission_file;created;submission;82865;2;81116;70;50150;16232;52;0;1429129372
183996;assignsubmission_file;created;submission;82866;2;81089;70;50123;15772;52;0;1429130107
184019;assignsubmission_file;created;submission;82870;2;81752;70;50786;15633;604;0;1429131927
184030;assignsubmission_file;created;submission;82872;2;81780;70;50814;15633;604;0;1429132825
184431;assignsubmission_file;created;submission;82886;2;81829;70;50863;15736;604;0;1429172671
184508;assignsubmission_file;created;submission;82901;2;82053;70;51087;14350;52;0;1429173293
184573;assignsubmission_file;created;submission;82903;2;81807;70;50841;15633;604;0;1429176240
184589;assignsubmission_file;created;submission;82904;2;81813;70;50847;15736;604;0;1429176903
184614;assignsubmission_file;created;submission;82905;2;81817;70;50851;16185;604;0;1429177226
184623;assignsubmission_file;created;submission;82906;2;81813;70;50847;16185;604;0;1429177373
184641;assignsubmission_file;created;submission;82907;2;81813;70;50847;15633;604;0;1429178252
184647;assignsubmission_file;created;submission;82908;2;81807;70;50841;15792;604;0;1429178280
184668;assignsubmission_file;created;submission;82909;2;81813;70;50847;15907;604;0;1429178515
184741;assignsubmission_file;created;submission;82910;2;81817;70;50851;15633;604;0;1429179772
184745;assignsubmission_file;created;submission;82911;2;81829;70;50863;15907;604;0;1429179826
184828;assignsubmission_file;created;submission;82912;2;81829;70;50863;15633;604;0;1429180861
185426;assignsubmission_file;created;submission;82916;2;81829;70;50863;15391;604;0;1429185852
185764;assignsubmission_file;created;submission;82934;2;111699;70;70890;14674;1148;0;1429193667
185817;assignsubmission_file;created;submission;82935;2;81116;70;50150;16119;52;0;1429196646
186133;assignsubmission_file;created;submission;82954;2;81116;70;50150;16134;52;0;1429212328
186245;assignsubmission_file;created;submission;82960;2;81122;70;50156;15275;52;0;1429216359
186250;assignsubmission_file;created;submission;82961;2;81116;70;50150;15215;52;0;1429216627
186256;assignsubmission_file;created;submission;82962;2;81116;70;50150;15275;52;0;1429216706
186983;assignsubmission_file;created;submission;82979;2;81829;70;50863;16051;604;0;1429272334
187242;assignsubmission_file;created;submission;82984;2;81116;70;50150;15725;52;0;1429280952
187398;assignsubmission_file;created;submission;82992;2;114087;70;72458;14737;1148;0;1429290736
187479;assignsubmission_file;created;submission;82995;2;81116;70;50150;15115;52;0;1429294239
187739;assignsubmission_file;created;submission;83004;2;81122;70;50156;16202;52;0;1429344081
187785;assignsubmission_file;created;submission;83007;2;81116;70;50150;16202;52;0;1429346660
187886;assignsubmission_file;created;submission;83009;2;82053;70;51087;14880;52;0;1429352334
187890;assignsubmission_file;created;submission;83010;2;81122;70;50156;14880;52;0;1429352372
188362;assignsubmission_file;created;submission;83017;2;81089;70;50123;14937;52;0;1429379911
188376;assignsubmission_file;created;submission;83018;2;81116;70;50150;14665;52;0;1429380848
188409;assignsubmission_file;created;submission;83019;2;81070;70;50104;16021;52;0;1429382409
188417;assignsubmission_file;created;submission;83020;2;81980;70;51014;16021;52;0;1429382728
188427;assignsubmission_file;created;submission;83021;2;82053;70;51087;14937;52;0;1429382886
188430;assignsubmission_file;created;submission;83022;2;81141;70;50175;16021;52;0;1429382986
188516;assignsubmission_file;created;submission;83024;2;81122;70;50156;14937;52;0;1429385452
188619;assignsubmission_file;created;submission;83025;2;81122;70;50156;14824;52;0;1429388711
188647;assignsubmission_file;created;submission;83026;2;81122;70;50156;14843;52;0;1429388971
188886;assignsubmission_file;created;submission;83030;2;81836;70;50870;15768;604;0;1429433417
188895;assignsubmission_file;created;submission;83031;2;81116;70;50150;16125;52;0;1429433753
188926;assignsubmission_file;created;submission;83033;2;81807;70;50841;15791;604;0;1429435455
188930;assignsubmission_file;created;submission;83034;2;81813;70;50847;15791;604;0;1429435524
188935;assignsubmission_file;created;submission;83035;2;81817;70;50851;15791;604;0;1429435565
188940;assignsubmission_file;created;submission;83036;2;81829;70;50863;15791;604;0;1429435610
188945;assignsubmission_file;created;submission;83037;2;81836;70;50870;15791;604;0;1429435651
188949;assignsubmission_file;created;submission;83038;2;82342;70;51376;15791;604;0;1429435691
189000;assignsubmission_file;created;submission;83041;2;81116;70;50150;14931;52;0;1429438039
189012;assignsubmission_file;created;submission;83042;2;81116;70;50150;15776;52;0;1429438440
189079;assignsubmission_file;created;submission;83046;2;81829;70;50863;15720;604;0;1429442252
189168;assignsubmission_file;created;submission;83049;2;81122;70;50156;11196;52;0;1429444419
189269;assignsubmission_file;created;submission;83051;2;81122;70;50156;14913;52;0;1429446446
189273;assignsubmission_file;created;submission;83052;2;81116;70;50150;13434;52;0;1429446456
189419;assignsubmission_file;created;submission;83053;2;81116;70;50150;14809;52;0;1429449971
189433;assignsubmission_file;created;submission;83054;2;81116;70;50150;15326;52;0;1429450357
189460;assignsubmission_file;created;submission;83056;2;81980;70;51014;15364;52;0;1429450971
189613;assignsubmission_file;created;submission;83058;2;81116;70;50150;16131;52;0;1429456300
189768;assignsubmission_file;created;submission;83062;2;81116;70;50150;14759;52;0;1429462529
189861;assignsubmission_file;created;submission;83065;2;81122;70;50156;16135;52;0;1429465731
189876;assignsubmission_file;created;submission;83066;2;81116;70;50150;14758;52;0;1429466115
190136;assignsubmission_file;created;submission;83067;2;81116;70;50150;15167;52;0;1429472351
190225;assignsubmission_file;created;submission;83073;2;81116;70;50150;16095;52;0;1429476246
190254;assignsubmission_file;created;submission;83074;2;81116;70;50150;16130;52;0;1429477756
190323;assignsubmission_file;created;submission;83075;2;82053;70;51087;14908;52;0;1429480141
190326;assignsubmission_file;created;submission;83076;2;114399;70;72695;14737;1148;0;1429480201
190337;assignsubmission_file;created;submission;83077;2;81122;70;50156;14908;52;0;1429481521
192427;assignsubmission_file;created;submission;83090;2;81156;70;50190;15996;52;0;1429528643
192740;assignsubmission_file;created;submission;83093;2;82503;70;51537;15996;675;0;1429532202
193496;assignsubmission_file;created;submission;83140;2;81836;70;50870;16091;604;0;1429542800
193764;assignsubmission_file;created;submission;83152;2;82053;70;51087;15431;52;0;1429546693
193767;assignsubmission_file;created;submission;83153;2;81122;70;50156;15431;52;0;1429546718
193784;assignsubmission_file;created;submission;83154;2;81141;70;50175;15431;52;0;1429546977
193805;assignsubmission_file;created;submission;83155;2;81116;70;50150;16150;52;0;1429547084
193967;assignsubmission_file;created;submission;83160;2;81836;70;50870;15921;604;0;1429550034
194393;assignsubmission_file;created;submission;83168;2;81156;70;50190;16116;52;0;1429558871
194435;assignsubmission_file;created;submission;83171;2;81122;70;50156;16047;52;0;1429560723
194449;assignsubmission_file;created;submission;83172;2;82052;70;51086;16047;52;0;1429561496
194458;assignsubmission_file;created;submission;83175;2;82053;70;51087;16047;52;0;1429561988
194494;assignsubmission_file;created;submission;83177;2;81156;70;50190;15655;52;0;1429564077
194500;assignsubmission_file;created;submission;83178;2;114400;70;72696;14737;1148;0;1429564422
194516;assignsubmission_file;created;submission;83179;2;81156;70;50190;15209;52;0;1429565978
194871;assignsubmission_file;created;submission;83185;2;81116;70;50150;16148;52;0;1429601347
